notebook_link,version_link,version_number,notebook_type,has_error,diff
https://www.kaggle.com/racksonsit/spaceship-titanic-using-machine-learning,https://www.kaggle.com/code/racksonsit/spaceship-titanic-using-machine-learning?scriptVersionId=119151382,1,regular,False,+17 -0
https://www.kaggle.com/racksonsit/spaceship-titanic-using-machine-learning,https://www.kaggle.com/code/racksonsit/spaceship-titanic-using-machine-learning?scriptVersionId=119438933,6,regular,False,+0 -2
https://www.kaggle.com/racksonsit/spaceship-titanic-using-machine-learning,https://www.kaggle.com/code/racksonsit/spaceship-titanic-using-machine-learning?scriptVersionId=119442309,7,regular,False,+49 -27
https://www.kaggle.com/racksonsit/spaceship-titanic-using-machine-learning,https://www.kaggle.com/code/racksonsit/spaceship-titanic-using-machine-learning?scriptVersionId=120074257,11,regular,False,+4 -0
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=139563566,1,regular,False,+17 -0
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=139563739,2,regular,False,+0 -0
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=139575629,5,regular,False,+22 -7
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=139577707,6,regular,False,+32 -9
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=139578740,7,regular,False,+30 -4
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=139638095,8,regular,False,+27 -10
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=139652051,10,regular,False,+28 -4
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=139653812,11,regular,False,+13 -2
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=139665141,14,regular,False,+13 -1
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=139666709,15,regular,False,+13 -0
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=139702274,17,regular,False,+20 -3
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=139705171,18,regular,False,+19 -3
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=139708911,19,regular,False,+26 -6
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=139716124,20,regular,False,+34 -8
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=139718009,21,regular,False,+8 -1
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=139720534,22,regular,False,+18 -4
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=139734006,23,regular,False,+32 -9
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=139737820,25,regular,False,+12 -28
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=139739232,26,regular,False,+12 -21
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=139749144,27,regular,False,+26 -2
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=139751734,28,regular,False,+33 -12
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=139753237,29,regular,False,+0 -0
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=139796002,30,regular,False,+4 -0
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=139942194,31,regular,False,+23 -7
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=139982911,33,regular,False,+13 -15
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=139987054,34,regular,False,+21 -11
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=140004117,37,regular,False,+13 -30
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=140010852,39,regular,False,+9 -5
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=140030512,43,regular,False,+32 -4
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=140036785,44,regular,False,+19 -12
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=140042757,46,regular,False,+41 -8
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=140044234,47,regular,False,+24 -3
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=140046628,48,regular,False,+25 -1
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=140086568,49,regular,False,+31 -17
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=140089517,50,regular,False,+32 -15
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=140090245,51,regular,False,+0 -0
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=140113869,52,regular,False,+9 -1
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=140126497,55,regular,False,+19 -16
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=140126609,56,regular,False,+12 -10
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=140127678,57,regular,False,+7 -9
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=140128680,58,regular,False,+8 -8
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=140225983,59,regular,False,+9 -9
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=140226336,60,regular,False,+0 -0
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=140228035,61,regular,False,+0 -0
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=145120218,62,regular,False,+2 -2
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=145122662,63,regular,False,+1 -1
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=145123535,64,regular,False,+2 -0
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=145125702,65,regular,False,+1 -1
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=145128039,66,regular,False,+2 -2
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=145139212,67,regular,False,+2 -2
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=145139583,68,regular,False,+2 -2
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=145141896,69,regular,False,+21 -6
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=145147982,70,regular,False,+15 -17
https://www.kaggle.com/ramsesmdlc/mnist-linear-classification,https://www.kaggle.com/code/ramsesmdlc/mnist-linear-classification?scriptVersionId=145149339,71,regular,False,+1 -1
https://www.kaggle.com/rimkomatic/titanic-passengers-prediction,https://www.kaggle.com/code/rimkomatic/titanic-passengers-prediction?scriptVersionId=209076238,3,regular,False,+1 -0
https://www.kaggle.com/rashidrk/simple-tricks-for-getting-99-5-acc,https://www.kaggle.com/code/rashidrk/simple-tricks-for-getting-99-5-acc?scriptVersionId=163776603,4,regular,False,+59 -9
https://www.kaggle.com/ravi20076/spaceshiptitanic-models-v2,https://www.kaggle.com/code/ravi20076/spaceshiptitanic-models-v2?scriptVersionId=155910943,2,regular,False,+6 -4
https://www.kaggle.com/ravi20076/spaceshiptitanic-models-v2,https://www.kaggle.com/code/ravi20076/spaceshiptitanic-models-v2?scriptVersionId=155922221,3,regular,False,+2 -2
https://www.kaggle.com/ravi20076/spaceshiptitanic-models-v2,https://www.kaggle.com/code/ravi20076/spaceshiptitanic-models-v2?scriptVersionId=155952292,4,regular,False,+16 -14
https://www.kaggle.com/rishitaverma02/house-prices,https://www.kaggle.com/code/rishitaverma02/house-prices?scriptVersionId=163019158,7,regular,False,+2 -0
https://www.kaggle.com/ravi20076/janestreet2024-imports-v1,https://www.kaggle.com/code/ravi20076/janestreet2024-imports-v1?scriptVersionId=201171242,2,regular,False,+5 -11
https://www.kaggle.com/ravi20076/janestreet2024-imports-v1,https://www.kaggle.com/code/ravi20076/janestreet2024-imports-v1?scriptVersionId=201188248,3,regular,False,+1 -1
https://www.kaggle.com/ravi20076/janestreet2024-imports-v1,https://www.kaggle.com/code/ravi20076/janestreet2024-imports-v1?scriptVersionId=201377683,4,regular,False,+4 -1
https://www.kaggle.com/ravi20076/janestreet2024-imports-v1,https://www.kaggle.com/code/ravi20076/janestreet2024-imports-v1?scriptVersionId=203781885,5,regular,False,+3 -0
https://www.kaggle.com/ravi20076/houseprices-models-v2,https://www.kaggle.com/code/ravi20076/houseprices-models-v2?scriptVersionId=156839265,2,regular,False,+21 -12
https://www.kaggle.com/ravi20076/houseprices-models-v2,https://www.kaggle.com/code/ravi20076/houseprices-models-v2?scriptVersionId=157703794,3,regular,False,+1 -1
https://www.kaggle.com/ravi20076/houseprices-models-v2,https://www.kaggle.com/code/ravi20076/houseprices-models-v2?scriptVersionId=157705113,4,regular,False,+2 -2
https://www.kaggle.com/ravi20076/houseprices-models-v2,https://www.kaggle.com/code/ravi20076/houseprices-models-v2?scriptVersionId=158711520,5,regular,False,+2 -2
https://www.kaggle.com/ravi20076/spaceshiptitanic-autogluon-v1,https://www.kaggle.com/code/ravi20076/spaceshiptitanic-autogluon-v1?scriptVersionId=193778291,3,regular,False,+1 -1
https://www.kaggle.com/ravi20076/spaceshiptitanic-autogluon-v1,https://www.kaggle.com/code/ravi20076/spaceshiptitanic-autogluon-v1?scriptVersionId=193778342,4,regular,False,+1 -1
https://www.kaggle.com/ravi20076/spaceshiptitanic-autogluon-v1,https://www.kaggle.com/code/ravi20076/spaceshiptitanic-autogluon-v1?scriptVersionId=193887115,5,regular,False,+2 -2
https://www.kaggle.com/ravi20076/spaceshiptitanic-autogluon-v1,https://www.kaggle.com/code/ravi20076/spaceshiptitanic-autogluon-v1?scriptVersionId=193887178,6,regular,False,+2 -2
https://www.kaggle.com/ravi20076/spaceshiptitanic-autogluon-v1,https://www.kaggle.com/code/ravi20076/spaceshiptitanic-autogluon-v1?scriptVersionId=193887221,7,regular,False,+2 -2
https://www.kaggle.com/ravi20076/spaceshiptitanic-autogluon-v1,https://www.kaggle.com/code/ravi20076/spaceshiptitanic-autogluon-v1?scriptVersionId=193887259,8,regular,False,+2 -2
https://www.kaggle.com/rftlim/houseprice-beginner-tree-ensemble-neural-networks,https://www.kaggle.com/code/rftlim/houseprice-beginner-tree-ensemble-neural-networks?scriptVersionId=114130336,2,regular,False,+0 -0
https://www.kaggle.com/rftlim/houseprice-beginner-tree-ensemble-neural-networks,https://www.kaggle.com/code/rftlim/houseprice-beginner-tree-ensemble-neural-networks?scriptVersionId=114132782,3,regular,False,+7 -27
https://www.kaggle.com/rftlim/houseprice-beginner-tree-ensemble-neural-networks,https://www.kaggle.com/code/rftlim/houseprice-beginner-tree-ensemble-neural-networks?scriptVersionId=114138633,4,regular,False,+0 -0
https://www.kaggle.com/rftlim/houseprice-beginner-tree-ensemble-neural-networks,https://www.kaggle.com/code/rftlim/houseprice-beginner-tree-ensemble-neural-networks?scriptVersionId=114138689,5,regular,False,+0 -0
https://www.kaggle.com/rftlim/houseprice-beginner-tree-ensemble-neural-networks,https://www.kaggle.com/code/rftlim/houseprice-beginner-tree-ensemble-neural-networks?scriptVersionId=114138719,6,regular,False,+0 -0
https://www.kaggle.com/rftlim/houseprice-beginner-tree-ensemble-neural-networks,https://www.kaggle.com/code/rftlim/houseprice-beginner-tree-ensemble-neural-networks?scriptVersionId=114163521,7,regular,False,+115 -53
https://www.kaggle.com/rftlim/houseprice-beginner-tree-ensemble-neural-networks,https://www.kaggle.com/code/rftlim/houseprice-beginner-tree-ensemble-neural-networks?scriptVersionId=114202455,8,regular,False,+23 -20
https://www.kaggle.com/rftlim/houseprice-beginner-tree-ensemble-neural-networks,https://www.kaggle.com/code/rftlim/houseprice-beginner-tree-ensemble-neural-networks?scriptVersionId=114230925,9,regular,False,+0 -0
https://www.kaggle.com/reymaster/spaceship-titanic-complete-walkthrough-80,https://www.kaggle.com/code/reymaster/spaceship-titanic-complete-walkthrough-80?scriptVersionId=100033593,2,regular,False,+27 -2
https://www.kaggle.com/reymaster/spaceship-titanic-complete-walkthrough-80,https://www.kaggle.com/code/reymaster/spaceship-titanic-complete-walkthrough-80?scriptVersionId=100033884,3,regular,False,+40 -5
https://www.kaggle.com/reymaster/spaceship-titanic-complete-walkthrough-80,https://www.kaggle.com/code/reymaster/spaceship-titanic-complete-walkthrough-80?scriptVersionId=100035586,5,regular,False,+2 -2
https://www.kaggle.com/reymaster/spaceship-titanic-complete-walkthrough-80,https://www.kaggle.com/code/reymaster/spaceship-titanic-complete-walkthrough-80?scriptVersionId=100035992,6,regular,False,+11 -0
https://www.kaggle.com/reymaster/spaceship-titanic-complete-walkthrough-80,https://www.kaggle.com/code/reymaster/spaceship-titanic-complete-walkthrough-80?scriptVersionId=100036407,7,regular,False,+47 -1
https://www.kaggle.com/reymaster/spaceship-titanic-complete-walkthrough-80,https://www.kaggle.com/code/reymaster/spaceship-titanic-complete-walkthrough-80?scriptVersionId=100036811,8,regular,False,+2 -2
https://www.kaggle.com/reymaster/spaceship-titanic-complete-walkthrough-80,https://www.kaggle.com/code/reymaster/spaceship-titanic-complete-walkthrough-80?scriptVersionId=100037794,9,regular,False,+3 -3
https://www.kaggle.com/reymaster/spaceship-titanic-complete-walkthrough-80,https://www.kaggle.com/code/reymaster/spaceship-titanic-complete-walkthrough-80?scriptVersionId=100038360,11,regular,False,+9 -9
https://www.kaggle.com/reymaster/spaceship-titanic-complete-walkthrough-80,https://www.kaggle.com/code/reymaster/spaceship-titanic-complete-walkthrough-80?scriptVersionId=100038481,12,regular,False,+1 -1
https://www.kaggle.com/reymaster/spaceship-titanic-complete-walkthrough-80,https://www.kaggle.com/code/reymaster/spaceship-titanic-complete-walkthrough-80?scriptVersionId=100038498,13,regular,False,+0 -2
https://www.kaggle.com/reymaster/spaceship-titanic-complete-walkthrough-80,https://www.kaggle.com/code/reymaster/spaceship-titanic-complete-walkthrough-80?scriptVersionId=100038758,14,regular,False,+3 -3
https://www.kaggle.com/reymaster/spaceship-titanic-complete-walkthrough-80,https://www.kaggle.com/code/reymaster/spaceship-titanic-complete-walkthrough-80?scriptVersionId=100277253,16,regular,False,+1 -1
https://www.kaggle.com/reymaster/spaceship-titanic-complete-walkthrough-80,https://www.kaggle.com/code/reymaster/spaceship-titanic-complete-walkthrough-80?scriptVersionId=100277478,17,regular,False,+0 -0
https://www.kaggle.com/reymaster/spaceship-titanic-complete-walkthrough-80,https://www.kaggle.com/code/reymaster/spaceship-titanic-complete-walkthrough-80?scriptVersionId=101656009,19,regular,False,+1 -1
https://www.kaggle.com/sachinsd/digit-recognizer-xgb,https://www.kaggle.com/code/sachinsd/digit-recognizer-xgb?scriptVersionId=173865146,2,regular,False,+32 -15
https://www.kaggle.com/saadatkhalid/titanic-eda-prediction,https://www.kaggle.com/code/saadatkhalid/titanic-eda-prediction?scriptVersionId=208577481,3,regular,False,+11 -4
https://www.kaggle.com/rudenkobogdan/exploratory-data-analysis-and-dl-network-testing,https://www.kaggle.com/code/rudenkobogdan/exploratory-data-analysis-and-dl-network-testing?scriptVersionId=193483995,2,regular,False,+8 -2
https://www.kaggle.com/rudenkobogdan/exploratory-data-analysis-and-dl-network-testing,https://www.kaggle.com/code/rudenkobogdan/exploratory-data-analysis-and-dl-network-testing?scriptVersionId=194066988,3,regular,False,+81 -1
https://www.kaggle.com/riyaelizashaju/digit-recognition-cnn,https://www.kaggle.com/code/riyaelizashaju/digit-recognition-cnn?scriptVersionId=118975571,2,regular,False,+43 -0
https://www.kaggle.com/riyaelizashaju/digit-recognition-cnn,https://www.kaggle.com/code/riyaelizashaju/digit-recognition-cnn?scriptVersionId=119162680,3,regular,False,+2 -1
https://www.kaggle.com/riyaelizashaju/digit-recognition-cnn,https://www.kaggle.com/code/riyaelizashaju/digit-recognition-cnn?scriptVersionId=119822625,4,regular,False,+20 -2
https://www.kaggle.com/saadrasheed20/spaceship-titanic-eda,https://www.kaggle.com/code/saadrasheed20/spaceship-titanic-eda?scriptVersionId=118529921,3,regular,False,+5 -12
https://www.kaggle.com/saadrasheed20/spaceship-titanic-eda,https://www.kaggle.com/code/saadrasheed20/spaceship-titanic-eda?scriptVersionId=118537258,4,regular,False,+46 -81
https://www.kaggle.com/saadrasheed20/spaceship-titanic-eda,https://www.kaggle.com/code/saadrasheed20/spaceship-titanic-eda?scriptVersionId=118537296,5,regular,False,+0 -0
https://www.kaggle.com/romanniki/house-prices-rf-se-xgb,https://www.kaggle.com/code/romanniki/house-prices-rf-se-xgb?scriptVersionId=156341680,2,regular,False,+61 -69
https://www.kaggle.com/romanniki/house-prices-rf-se-xgb,https://www.kaggle.com/code/romanniki/house-prices-rf-se-xgb?scriptVersionId=159527795,3,regular,False,+78 -73
https://www.kaggle.com/romanniki/house-prices-rf-se-xgb,https://www.kaggle.com/code/romanniki/house-prices-rf-se-xgb?scriptVersionId=186734912,5,regular,False,+34 -44
https://www.kaggle.com/ryannolan1/titanic-voting-classifier-0-78947,https://www.kaggle.com/code/ryannolan1/titanic-voting-classifier-0-78947?scriptVersionId=142915366,2,regular,False,+46 -3
https://www.kaggle.com/ryannolan1/titanic-voting-classifier-0-78947,https://www.kaggle.com/code/ryannolan1/titanic-voting-classifier-0-78947?scriptVersionId=143042784,3,regular,False,+57 -4
https://www.kaggle.com/ryannolan1/titanic-voting-classifier-0-78947,https://www.kaggle.com/code/ryannolan1/titanic-voting-classifier-0-78947?scriptVersionId=149342442,5,regular,False,+10 -1
https://www.kaggle.com/rizwanahmedabbasi/spaceship-titanic,https://www.kaggle.com/code/rizwanahmedabbasi/spaceship-titanic?scriptVersionId=141456621,2,regular,False,+0 -0
https://www.kaggle.com/rizwanahmedabbasi/spaceship-titanic,https://www.kaggle.com/code/rizwanahmedabbasi/spaceship-titanic?scriptVersionId=141456783,3,regular,False,+0 -0
https://www.kaggle.com/rizwanahmedabbasi/spaceship-titanic,https://www.kaggle.com/code/rizwanahmedabbasi/spaceship-titanic?scriptVersionId=141457627,4,regular,False,+5 -0
https://www.kaggle.com/rizwanahmedabbasi/spaceship-titanic,https://www.kaggle.com/code/rizwanahmedabbasi/spaceship-titanic?scriptVersionId=141458062,5,regular,False,+2 -1
https://www.kaggle.com/rizwanahmedabbasi/spaceship-titanic,https://www.kaggle.com/code/rizwanahmedabbasi/spaceship-titanic?scriptVersionId=141458290,6,regular,False,+3 -3
https://www.kaggle.com/salazhiev/hard-data-analysis-different-models-0-80196,https://www.kaggle.com/code/salazhiev/hard-data-analysis-different-models-0-80196?scriptVersionId=136227877,2,regular,False,+1 -1
https://www.kaggle.com/saliharanauzun/house-prices-advanced-regression-techniques,https://www.kaggle.com/code/saliharanauzun/house-prices-advanced-regression-techniques?scriptVersionId=185264915,2,regular,False,+1 -1
https://www.kaggle.com/sakshamparashar/spaceship-titanic-with-catboost-and-gridsearchcv,https://www.kaggle.com/code/sakshamparashar/spaceship-titanic-with-catboost-and-gridsearchcv?scriptVersionId=106491224,2,regular,False,+2 -0
https://www.kaggle.com/sakshamparashar/spaceship-titanic-with-catboost-and-gridsearchcv,https://www.kaggle.com/code/sakshamparashar/spaceship-titanic-with-catboost-and-gridsearchcv?scriptVersionId=147485183,3,regular,False,+0 -0
https://www.kaggle.com/saidislombek/titanic-catboost,https://www.kaggle.com/code/saidislombek/titanic-catboost?scriptVersionId=128598101,2,regular,False,+31 -29
https://www.kaggle.com/saidislombek/titanic-catboost,https://www.kaggle.com/code/saidislombek/titanic-catboost?scriptVersionId=128598124,3,regular,False,+0 -0
https://www.kaggle.com/samandarxamidov/titanic-eda-classifier-prediction,https://www.kaggle.com/code/samandarxamidov/titanic-eda-classifier-prediction?scriptVersionId=122092664,2,regular,False,+0 -0
https://www.kaggle.com/samandarxamidov/titanic-eda-classifier-prediction,https://www.kaggle.com/code/samandarxamidov/titanic-eda-classifier-prediction?scriptVersionId=122092951,3,regular,False,+0 -0
https://www.kaggle.com/samandarxamidov/titanic-eda-classifier-prediction,https://www.kaggle.com/code/samandarxamidov/titanic-eda-classifier-prediction?scriptVersionId=122095119,4,regular,False,+2 -0
https://www.kaggle.com/saidislombek/titanic-machine-learning-from-disaster,https://www.kaggle.com/code/saidislombek/titanic-machine-learning-from-disaster?scriptVersionId=118212729,2,regular,False,+6 -6
https://www.kaggle.com/saidislombek/titanic-machine-learning-from-disaster,https://www.kaggle.com/code/saidislombek/titanic-machine-learning-from-disaster?scriptVersionId=118381968,3,regular,False,+37 -2
https://www.kaggle.com/saidislombek/titanic-machine-learning-from-disaster,https://www.kaggle.com/code/saidislombek/titanic-machine-learning-from-disaster?scriptVersionId=118384088,4,regular,False,+2 -3
https://www.kaggle.com/saidislombek/titanic-machine-learning-from-disaster,https://www.kaggle.com/code/saidislombek/titanic-machine-learning-from-disaster?scriptVersionId=128266415,6,regular,False,+33 -10
https://www.kaggle.com/saipavankumaryedduri/digitrecognizer-using-knn-0-977-dataaugmentation,https://www.kaggle.com/code/saipavankumaryedduri/digitrecognizer-using-knn-0-977-dataaugmentation?scriptVersionId=132362368,2,regular,False,+0 -0
https://www.kaggle.com/saipavankumaryedduri/digitrecognizer-using-knn-0-977-dataaugmentation,https://www.kaggle.com/code/saipavankumaryedduri/digitrecognizer-using-knn-0-977-dataaugmentation?scriptVersionId=134414240,10,regular,False,+0 -1
https://www.kaggle.com/saipavankumaryedduri/digitrecognizer-using-knn-0-977-dataaugmentation,https://www.kaggle.com/code/saipavankumaryedduri/digitrecognizer-using-knn-0-977-dataaugmentation?scriptVersionId=134415847,11,regular,False,+0 -0
https://www.kaggle.com/sangammahajan01/house-prices-regression-with-stacked-model,https://www.kaggle.com/code/sangammahajan01/house-prices-regression-with-stacked-model?scriptVersionId=161284400,2,regular,False,+1 -1
https://www.kaggle.com/samuelcortinhas/chatgpt-does-mnist,https://www.kaggle.com/code/samuelcortinhas/chatgpt-does-mnist?scriptVersionId=113368817,2,regular,False,+12 -0
https://www.kaggle.com/sanandachowdhury/spaceship,https://www.kaggle.com/code/sanandachowdhury/spaceship?scriptVersionId=113516617,2,regular,False,+0 -0
https://www.kaggle.com/sanandachowdhury/spaceship,https://www.kaggle.com/code/sanandachowdhury/spaceship?scriptVersionId=113517248,3,regular,False,+63 -0
https://www.kaggle.com/samarjeetsinghgandhi/spaceship-titanic,https://www.kaggle.com/code/samarjeetsinghgandhi/spaceship-titanic?scriptVersionId=159603096,3,regular,False,+1 -1
https://www.kaggle.com/samarjeetsinghgandhi/spaceship-titanic,https://www.kaggle.com/code/samarjeetsinghgandhi/spaceship-titanic?scriptVersionId=159603960,4,regular,False,+1 -1
https://www.kaggle.com/sanchibatra/spaceship-titanic,https://www.kaggle.com/code/sanchibatra/spaceship-titanic?scriptVersionId=161922999,5,regular,False,+0 -2
https://www.kaggle.com/sanchibatra/spaceship-titanic,https://www.kaggle.com/code/sanchibatra/spaceship-titanic?scriptVersionId=161923251,6,regular,False,+0 -0
https://www.kaggle.com/sanchibatra/spaceship-titanic,https://www.kaggle.com/code/sanchibatra/spaceship-titanic?scriptVersionId=161935428,7,regular,False,+1 -1
https://www.kaggle.com/samanyuk/digit-recognizer-0-9928,https://www.kaggle.com/code/samanyuk/digit-recognizer-0-9928?scriptVersionId=205093098,2,regular,False,+11 -19
https://www.kaggle.com/samanyuk/digit-recognizer-0-9928,https://www.kaggle.com/code/samanyuk/digit-recognizer-0-9928?scriptVersionId=219561182,3,regular,False,+3 -3
https://www.kaggle.com/samanyuk/digit-recognizer-0-9928,https://www.kaggle.com/code/samanyuk/digit-recognizer-0-9928?scriptVersionId=219619750,4,regular,False,+23 -5
https://www.kaggle.com/samanyuk/digit-recognizer-0-9928,https://www.kaggle.com/code/samanyuk/digit-recognizer-0-9928?scriptVersionId=219619897,5,regular,False,+0 -0
https://www.kaggle.com/samanyuk/digit-recognizer-0-9928,https://www.kaggle.com/code/samanyuk/digit-recognizer-0-9928?scriptVersionId=229343102,6,regular,False,+11 -20
https://www.kaggle.com/samanyuk/digit-recognizer-0-9928,https://www.kaggle.com/code/samanyuk/digit-recognizer-0-9928?scriptVersionId=230547658,7,regular,False,+0 -0
